# -*- coding: utf-8 -*-
# vim: ft=conf fdm=marker et sts=2 sw=2
#
# To generate this data set, I recorded a friend saying the "goat vowel"
# phoneme (the vowel sound in "goat", "boat", etc. [1]) and took
# a 2 second section of the recording which looked fairly periodic.
# Although the audio was recorded at 44.1 kHz, I downsampled it to
# 11.025 kHz to create a more manageable data set.  The original log
# that Audacity produced during the recording is given below:
#
#   Sample Rate: 44100 Hz. Sample values on linear scale. 1 channel (mono).
#   Length processed: 88200 samples, 2.00000 seconds.
#   Peak amplitude: 0.89125 (lin) -1.00000 dB.  Unweighted rms: -6.63167 dB.
#   DC offset: -0.00015 linear, -76.75034 dB.
#
# A fairly stationary segment of the time series is between samples 9604
# and 14572.  The first column is time (in secs) and the second is the
# linear amplitude.
#
# NOTE: goat.mp3 is the audio file corresponding to this data set.
#
# [1]: http://teflpedia.com/IPA_phoneme_/%C9%99%CA%8A/
#

0.03998  -0.48833
0.04007  -0.49561
0.04016  -0.47845
0.04025  -0.47175
0.04034  -0.47861
0.04043  -0.48065
0.04052  -0.46031
0.04061  -0.39700
0.04070  -0.29807
0.04079  -0.21572
0.04088  -0.15412
0.04098  -0.08060
0.04107  -0.00993
0.04116  0.06506
0.04125  0.13565
0.04134  0.15223
0.04143  0.15436
0.04152  0.18156
0.04161  0.22216
0.04170  0.26816
0.04179  0.33286
0.04188  0.36308
0.04197  0.41496
0.04206  0.49764
0.04215  0.56969
0.04224  0.64787
0.04234  0.67115
0.04243  0.66609
0.04252  0.68243
0.04261  0.70865
0.04270  0.71078
0.04279  0.72711
0.04288  0.72213
0.04297  0.73447
0.04306  0.75644
0.04315  0.70114
0.04324  0.59951
0.04333  0.52876
0.04342  0.44690
0.04351  0.35091
0.04361  0.26203
0.04370  0.17715
0.04379  0.08532
0.04388  0.07193
0.04397  0.09259
0.04406  0.10722
0.04415  0.13736
0.04424  0.17511
0.04433  0.18728
0.04442  0.24095
0.04451  0.32134
0.04460  0.32412
0.04469  0.30067
0.04478  0.30533
0.04488  0.26138
0.04497  0.25402
0.04506  0.29389
0.04515  0.26979
0.04524  0.24536
0.04533  0.26481
0.04542  0.27036
0.04551  0.28204
0.04560  0.28605
0.04569  0.21554
0.04578  0.12519
0.04587  0.04823
0.04596  -0.08101
0.04605  -0.20445
0.04615  -0.30746
0.04624  -0.44961
0.04633  -0.56235
0.04642  -0.62852
0.04651  -0.68448
0.04660  -0.72174
0.04669  -0.73946
0.04678  -0.75727
0.04687  -0.77966
0.04696  -0.78946
0.04705  -0.80776
0.04714  -0.81315
0.04723  -0.81307
0.04732  -0.81781
0.04741  -0.80474
0.04751  -0.77092
0.04760  -0.72990
0.04769  -0.67754
0.04778  -0.61651
0.04787  -0.58718
0.04796  -0.54911
0.04805  -0.51309
0.04814  -0.49185
0.04823  -0.47208
0.04832  -0.46938
0.04841  -0.47142
0.04850  -0.47412
0.04859  -0.46039
0.04868  -0.43531
0.04878  -0.39872
0.04887  -0.35378
0.04896  -0.30991
0.04905  -0.23876
0.04914  -0.16033
0.04923  -0.08632
0.04932  -0.02186
0.04941  0.03361
0.04950  0.09227
0.04959  0.13900
0.04968  0.18352
0.04977  0.22853
0.04986  0.25933
0.04995  0.31203
0.05005  0.36317
0.05014  0.42615
0.05023  0.49004
0.05032  0.53693
0.05041  0.57949
0.05050  0.62410
0.05059  0.66135
0.05068  0.67091
0.05077  0.68382
0.05086  0.68945
0.05095  0.69239
0.05104  0.70563
0.05113  0.71576
0.05122  0.74468
0.05132  0.72385
0.05141  0.64281
0.05150  0.53015
0.05159  0.45466
0.05168  0.38367
0.05177  0.29675
0.05186  0.21783
0.05195  0.12609
0.05204  0.06245
0.05213  0.07438
0.05222  0.11008
0.05231  0.14913
0.05240  0.17208
0.05249  0.19006
0.05259  0.21767
0.05268  0.28776
0.05277  0.34201
0.05286  0.32142
0.05295  0.27485
0.05304  0.25713
0.05313  0.23319
0.05322  0.25100
0.05331  0.27281
0.05340  0.26260
0.05349  0.24226
0.05358  0.25688
0.05367  0.28686
0.05376  0.29471
0.05385  0.26170
0.05395  0.17266
0.05404  0.08230
0.05413  -0.01050
0.05422  -0.13174
0.05431  -0.24693
0.05440  -0.36236
0.05449  -0.49928
0.05458  -0.59650
0.05467  -0.63220
0.05476  -0.66823
0.05485  -0.70246
0.05494  -0.72043
0.05503  -0.75000
0.05512  -0.77386
0.05522  -0.77606
0.05531  -0.80212
0.05540  -0.82875
0.05549  -0.82990
0.05558  -0.82982
0.05567  -0.81062
0.05576  -0.74412
0.05585  -0.69853
0.05594  -0.66537
0.05603  -0.60099
0.05612  -0.55181
0.05621  -0.52820
0.05630  -0.49593
0.05639  -0.48564
0.05649  -0.49626
0.05658  -0.47200
0.05667  -0.46415
0.05676  -0.46709
0.05685  -0.44005
0.05694  -0.40721
0.05703  -0.37176
0.05712  -0.29545
0.05721  -0.23843
0.05730  -0.19007
0.05739  -0.11507
0.05748  -0.04522
0.05757  0.00428
0.05766  0.08083
0.05776  0.12168
0.05785  0.15550
0.05794  0.21489
0.05803  0.25124
0.05812  0.29495
0.05821  0.36529
0.05830  0.41251
0.05839  0.45229
0.05848  0.53709
0.05857  0.58970
0.05866  0.62622
0.05875  0.67483
0.05884  0.67941
0.05893  0.68619
0.05902  0.69337
0.05912  0.69190
0.05921  0.69052
0.05930  0.70065
0.05939  0.73316
0.05948  0.75938
0.05957  0.73553
0.05966  0.62728
0.05975  0.52852
0.05984  0.46790
0.05993  0.37820
0.06002  0.28744
0.06011  0.21906
0.06020  0.10281
0.06029  0.05624
0.06039  0.10109
0.06048  0.12323
0.06057  0.14537
0.06066  0.18564
0.06075  0.17797
0.06084  0.21252
0.06093  0.32836
0.06102  0.33923
0.06111  0.30157
0.06120  0.29144
0.06129  0.24054
0.06138  0.22412
0.06147  0.26146
0.06156  0.24781
0.06166  0.21440
0.06175  0.22706
0.06184  0.23564
0.06193  0.25680
0.06202  0.28907
0.06211  0.22674
0.06220  0.12413
0.06229  0.05730
0.06238  -0.04408
0.06247  -0.16458
0.06256  -0.26180
0.06265  -0.39716
0.06274  -0.53711
0.06283  -0.60548
0.06293  -0.63400
0.06302  -0.67991
0.06311  -0.69167
0.06320  -0.72762
0.06329  -0.77042
0.06338  -0.76217
0.06347  -0.76471
0.06356  -0.80678
0.06365  -0.81756
0.06374  -0.82802
0.06383  -0.84117
0.06392  -0.77753
0.06401  -0.72794
0.06410  -0.70866
0.06420  -0.65368
0.06429  -0.59895
0.06438  -0.56121
0.06447  -0.49675
0.06456  -0.48123
0.06465  -0.48842
0.06474  -0.46783
0.06483  -0.46023
0.06492  -0.45427
0.06501  -0.42984
0.06510  -0.42249
0.06519  -0.41342
0.06528  -0.34455
0.06537  -0.27626
0.06546  -0.22054
0.06556  -0.14783
0.06565  -0.08427
0.06574  -0.02357
0.06583  0.04881
0.06592  0.11285
0.06601  0.14251
0.06610  0.18336
0.06619  0.21914
0.06628  0.26309
0.06637  0.32632
0.06646  0.37665
0.06655  0.41104
0.06664  0.47509
0.06673  0.53775
0.06683  0.59485
0.06692  0.64272
0.06701  0.66797
0.06710  0.67483
0.06719  0.69092
0.06728  0.69836
0.06737  0.70048
0.06746  0.71127
0.06755  0.72091
0.06764  0.74762
0.06773  0.76829
0.06782  0.67924
0.06791  0.57353
0.06800  0.51357
0.06810  0.43048
0.06819  0.33719
0.06828  0.26587
0.06837  0.16563
0.06846  0.05477
0.06855  0.06727
0.06864  0.10354
0.06873  0.11915
0.06882  0.17135
0.06891  0.18703
0.06900  0.18336
0.06909  0.26464
0.06918  0.32657
0.06927  0.31080
0.06937  0.29601
0.06946  0.26587
0.06955  0.22306
0.06964  0.24397
0.06973  0.26693
0.06982  0.24593
0.06991  0.24071
0.07000  0.24602
0.07009  0.25892
0.07018  0.29103
0.07027  0.27616
0.07036  0.20558
0.07045  0.11571
0.07054  0.01343
0.07063  -0.09032
0.07073  -0.19954
0.07082  -0.32666
0.07091  -0.45786
0.07100  -0.56227
0.07109  -0.62542
0.07118  -0.66455
0.07127  -0.68269
0.07136  -0.70115
0.07145  -0.71977
0.07154  -0.72656
0.07163  -0.73391
0.07172  -0.81585
0.07181  -0.85612
0.07190  -0.84926
0.07200  -0.89125
0.07209  -0.87589
0.07218  -0.81111
0.07227  -0.79265
0.07236  -0.75139
0.07245  -0.62705
0.07254  -0.56970
0.07263  -0.53278
0.07272  -0.48057
0.07281  -0.49185
0.07290  -0.48801
0.07299  -0.44373
0.07308  -0.45451
0.07317  -0.48327
0.07327  -0.45876
0.07336  -0.45026
0.07345  -0.40149
0.07354  -0.30036
0.07363  -0.24701
0.07372  -0.19399
0.07381  -0.09432
0.07390  -0.03101
0.07399  0.03966
0.07408  0.13499
0.07417  0.13630
0.07426  0.15231
0.07435  0.21742
0.07444  0.24724
0.07454  0.28098
0.07463  0.34977
0.07472  0.37469
0.07481  0.42460
0.07490  0.53383
0.07499  0.57516
0.07508  0.62328
0.07517  0.67630
0.07526  0.65008
0.07535  0.67254
0.07544  0.71241
0.07553  0.68823
0.07562  0.68921
0.07571  0.70939
0.07580  0.70163
0.07590  0.72736
0.07599  0.71494
0.07608  0.60049
0.07617  0.52247
0.07626  0.46618
0.07635  0.37207
0.07644  0.30051
0.07653  0.23115
0.07662  0.11098
0.07671  0.05943
0.07680  0.09905
0.07689  0.11187
0.07698  0.14537
0.07707  0.19708
0.07717  0.19471
0.07726  0.24087
0.07735  0.34585
0.07744  0.34135
0.07753  0.31023
0.07762  0.30802
0.07771  0.26236
0.07780  0.24365
0.07789  0.28090
0.07798  0.26505
0.07807  0.23303
0.07816  0.24651
0.07825  0.25819
0.07834  0.28147
0.07844  0.30794
0.07853  0.24022
0.07862  0.14806
0.07871  0.08222
0.07880  -0.03665
0.07889  -0.16425
0.07898  -0.26106
0.07907  -0.40942
0.07916  -0.54487
0.07925  -0.59658
0.07934  -0.65540
0.07943  -0.70082
0.07952  -0.70997
0.07961  -0.74494
0.07971  -0.77116
0.07980  -0.76683
0.07989  -0.78072
0.07998  -0.79649
0.08007  -0.79175
0.08016  -0.80711
0.08025  -0.79608
0.08034  -0.74069
0.08043  -0.70728
0.08052  -0.66488
0.08061  -0.61962
0.08070  -0.57256
0.08079  -0.53433
0.08088  -0.48972
0.08098  -0.47445
0.08107  -0.46031
0.08116  -0.44259
0.08125  -0.44185
0.08134  -0.42780
0.08143  -0.40680
0.08152  -0.39177
0.08161  -0.36865
0.08170  -0.32723
0.08179  -0.28034
0.08188  -0.22912
0.08197  -0.16572
0.08206  -0.10233
0.08215  -0.05413
0.08224  0.00918
0.08234  0.06384
0.08243  0.11898
0.08252  0.18295
0.08261  0.22175
0.08270  0.28000
0.08279  0.33907
0.08288  0.38531
0.08297  0.44086
0.08306  0.50074
0.08315  0.56250
0.08324  0.60580
0.08333  0.64599
0.08342  0.67083
0.08351  0.69060
0.08361  0.70718
0.08370  0.71576
0.08379  0.72229
0.08388  0.73071
0.08397  0.74468
0.08406  0.76902
0.08415  0.77058
0.08424  0.68275
0.08433  0.57075
0.08442  0.50213
0.08451  0.41986
0.08460  0.32101
0.08469  0.23809
0.08478  0.14749
0.08488  0.05926
0.08497  0.06294
0.08506  0.11375
0.08515  0.14757
0.08524  0.18172
0.08533  0.19912
0.08542  0.21620
0.08551  0.29046
0.08560  0.35328
0.08569  0.34168
0.08578  0.30900
0.08587  0.27788
0.08596  0.24675
0.08605  0.25255
0.08615  0.29128
0.08624  0.27575
0.08633  0.26244
0.08642  0.27445
0.08651  0.29430
0.08660  0.31096
0.08669  0.29348
0.08678  0.21072
0.08687  0.10722
0.08696  0.00951
0.08705  -0.10707
0.08714  -0.22495
0.08723  -0.33834
0.08732  -0.47673
0.08741  -0.57477
0.08751  -0.62215
0.08760  -0.66014
0.08769  -0.67909
0.08778  -0.68105
0.08787  -0.70164
0.08796  -0.71160
0.08805  -0.70172
0.08814  -0.75245
0.08823  -0.82688
0.08832  -0.85620
0.08841  -0.84795
0.08850  -0.84460
0.08859  -0.80318
0.08868  -0.72656
0.08878  -0.71822
0.08887  -0.64674
0.08896  -0.51970
0.08905  -0.49103
0.08914  -0.45868
0.08923  -0.42649
0.08932  -0.47077
0.08941  -0.45345
0.08950  -0.40035
0.08959  -0.44732
0.08968  -0.45141
0.08977  -0.40893
0.08986  -0.41252
0.08995  -0.32511
0.09005  -0.20183
0.09014  -0.16466
0.09023  -0.08558
0.09032  -0.00528
0.09041  0.04178
0.09050  0.13442
